time,hvac_reaZonNor_V_flow_y
2104710,0.2954783543618124
2104740,0.29547385880313803
2104770,0.29546971253122234
2104800,0.29546587590061846
2104830,0.2954623142703895
2104860,0.2954589971288802
2104890,0.29545589784079057
2104920,0.29545299331432895
2104950,0.2954502633465599
2104980,0.29544769017718187
2105010,0.2954452582892367
2105040,0.2954429541230244
2105070,0.2954407657397873
2105100,0.2954386826210186
2105130,0.2954366955296307
2105160,0.29543479632468067
2105190,0.2954329777977095
2105220,0.29543123358282275
2105250,0.2954295580767086
2105280,0.2954279463386773
2105310,0.2954263940140429
2105340,0.29542489728731536
2105370,0.29542345283077576
2105400,0.2954220577480065
2105430,0.2954207095348845
2105460,0.295419406052
2105490,0.2954181454926493
2105520,0.2954169263783902
2105550,0.29541574754391997
2105580,0.2954146101582314
2105610,0.2954135260168873
2105640,0.2954125225733699
2105670,0.29541163079309074
2105700,0.2954108697361216
2105730,0.29541023864411353
2105760,0.29540972091445383
2105790,0.2954092908088494
2105820,0.2954089215229798
2105850,0.29540858887439403
2105880,0.29540827635483874
2105910,0.29540797372883126
2105940,0.29540767661444495
2105970,0.29540738467950756
2106000,0.29540710029564987
2106030,0.295406826124444
2106060,0.29540656266065135
2106090,0.2954063156616503
2106120,0.2954060916262612
2106150,0.2954058955743754
2106180,0.2954057312135931
2106210,0.29540560101249586
2106240,0.29540550636052576
2106270,0.2954054479869088
2106300,0.29540542627394967
2106330,0.2954054414584238
2106360,0.2954054937189842
2106390,0.2954055831955327
2106420,0.29540570997945725
2106450,0.29540587409873004
2106480,0.29540607550924003
2106510,0.29540631409407014
2106540,0.2954065896682693
2106570,0.29540690198505576
2106600,0.2954072507413829
2106630,0.2954076355822833
2106660,0.2954080561040825
2106690,0.2954085118574117
2106720,0.29540900234981016
2106750,0.29540952704837037
2106780,0.29541008538189695
2106810,0.2954106767426913
2106840,0.2954113004876344
2106870,0.29541195593871655
2106900,0.29541264238363424
2106930,0.29541335907713695
2106960,0.29541410524234024
2106990,0.2954148800720024
2107020,0.2954156827285811
2107050,0.2954165123428564
2107080,0.295417368007563
2107110,0.295418248769447
2107140,0.29541915362056065
2107170,0.2954200814946132
2107200,0.2954210312736918
2107230,0.2954220018058849
2107260,0.2954229919299127
2107290,0.2954240004994206
2107320,0.2954250263995995
2107350,0.29542606856548825
2107380,0.29542712598876264
2107410,0.29542819769154616
2107440,0.2954292827014657
2107470,0.2954303800394984
2107500,0.29543148871415187
2107530,0.2954326077198182
2107560,0.2954337360378989
2107590,0.29543487263903023
2107620,0.295436016485207
2107650,0.2954371665319753
2107680,0.2954383217306322
2107710,0.29543948103040407
2107740,0.2954406433810486
2107770,0.29544180773525586
2107800,0.29544297305117356
2107830,0.2954441382947245
2107860,0.29544530244188233
2107890,0.2954464644814539
2107920,0.29544766135254474
2107950,0.2954492233007151
2107980,0.29545084890928397
2108010,0.2954523000771154
2108040,0.2954535968547549
2108070,0.29545479674563613
2108100,0.2954559497411441
2108130,0.29545708562929335
2108160,0.2954582146788362
2108190,0.29545933391367946
2108220,0.2954604399143058
2108250,0.29546153020115673
2108280,0.29546260363837007
2108310,0.29546365992536106
2108340,0.29546469926171604
2108370,0.2954657218744336
2108400,0.2954667278087103
2108430,0.29546771689262885
2108460,0.2954686887973669
2108490,0.2954696431222488
2108520,0.29547057946217375
2108550,0.2954714974420239
2108580,0.29547239672702236
2108610,0.29547327702475584
2108640,0.295474138079468
2108670,0.29547497965848524
2108700,0.29547580154902936
2108730,0.29547660356598515
2108760,0.29547738555412595
2108790,0.2954781473845485
2108820,0.29547888895344265
2108850,0.29547961017976654
2108880,0.29548031100170385
2108910,0.29548099137739153
2108940,0.29548165128308257
2108970,0.29548229071017756
2109000,0.2954829096620648
2109030,0.29548350815261376
2109060,0.29548408620529987
2109090,0.2954846438521008
2109120,0.295485181131271
2109150,0.29548569808441133
2109180,0.29548619475356325
2109210,0.2954866711789387
2109240,0.29548712739674193
2109270,0.2954875634371148
2109300,0.2954879793214519
2109330,0.29548837505991615
2109360,0.2954887506488021
2109390,0.2954891060681002
2109420,0.2954894412790124
2109450,0.2954897562213157
2109480,0.29549005081078716
2109510,0.2954903249363665
2109540,0.29549057845745597
2109570,0.29549081120104126
2109600,0.2954910229588115
2109630,0.2954912191191235
2109660,0.29549140850626976
2109690,0.2954915963388651
2109720,0.2954917861304125
2109750,0.29549198026065165
2109780,0.2954921795233251
2109810,0.2954923838617116
2109840,0.29549259353120927
2109870,0.29549280914716686
2109900,0.2954930311749299
2109930,0.29549325975656526
2109960,0.2954934948141436
2109990,0.2954937361934252
2110020,0.29549398378439434
2110050,0.29549423755168697
2110080,0.29549449747145035
2110110,0.2954947634688778
2110140,0.29549503542028316
2110170,0.2954953131944249
2110200,0.2954955966802283
2110230,0.295495885782573
2110260,0.29549618040488224
2110290,0.2954964804409214
2110320,0.295496785779598
2110350,0.29549709631257415
2110380,0.2954974119369866
2110410,0.29549773255335204
2110440,0.295498058062736
2110470,0.29549838836585707
2110500,0.2954987233640867
2110530,0.2954990629607808
2110560,0.29549940706245226
2110590,0.29549975558252467
2110620,0.2955001084527938
2110650,0.29550046564254223
2110680,0.2955008271747013
2110710,0.2955011931170571
2110740,0.29550156354227347
2110770,0.2955019384654337
2110800,0.295502317804469
2110830,0.2955027013875146
2110860,0.2955030890001777
2110890,0.2955034804356707
2110920,0.295503875516284
2110950,0.29550427408470253
2110980,0.29550467598683283
2111010,0.29550508106542434
2111040,0.29550548916627883
2111070,0.295505900146667
2111100,0.2955063138776886
2111130,0.2955067302405681
2111160,0.29550714912251125
2111190,0.29550757041536635
2111220,0.29550799401667127
2111250,0.2955084198308472
2111280,0.2955088477687689
2111310,0.2955092777468409
2111340,0.295509709685715
2111370,0.2955101435098871
2111400,0.2955105791476069
2111430,0.2955110165308643
2111460,0.2955114555948757
2111490,0.29551189627776486
2111520,0.29551233852043834
2111550,0.2955127822667581
2111580,0.2955132274639864
2111610,0.2955136740631457
2111640,0.295514122018895
2111670,0.2955145712891817
2111700,0.295515021834618
2111730,0.2955154736179671
2111760,0.29551592660372666
2111790,0.29551638075778236
2111820,0.2955168360472477
2111850,0.2955172924399717
2111880,0.2955177499043653
2111910,0.29551820840905446
2111940,0.2955186679226164
2111970,0.29551912841346867
2112000,0.2955195898496467
2112030,0.29552005219862415
2112060,0.2955205154271872
2112090,0.2955209795012891
2112120,0.29552144438581446
2112150,0.295521910044586
2112180,0.29552237644011453
2112210,0.2955228435337171
2112240,0.29552331128542003
2112270,0.2955237796539585
2112300,0.2955242485965615
2112330,0.29552471806867486
2112360,0.29552518802379363
2112390,0.29552565841333145
2112420,0.29552612918654997
2112450,0.2955266002905458
2112480,0.2955270716700698
2112510,0.2955275432673882
2112540,0.29552801502220627
2112570,0.2955284868714814
2112600,0.2955289587494567
2112630,0.2955294305873917
2112660,0.2955299023133882
2112690,0.2955303738522026
2112720,0.29553084512485817
2112750,0.2955313160485331
2112780,0.2955317865364155
2112810,0.29553225649742537
2112840,0.29553272583604134
2112870,0.2955331944521064
2112900,0.29553366224049454
2112930,0.2955341290909307
2112960,0.2955345948877062
2112990,0.29553505950947023
2113020,0.29553552282889717
2113050,0.2955359847124367
2113080,0.2955364450200775
2113110,0.29553690360494556
2113140,0.2955373603131439
2113170,0.29553781498335024
2113200,0.2955382674465881
2113230,0.29553871675311094
2113260,0.2955391621142438
2113290,0.29553960451220534
2113320,0.29554004568140196
2113350,0.295540486710222
2113380,0.29554092769475115
2113410,0.29554136830742017
2113440,0.2955418083403417
2113470,0.29554224780350546
2113500,0.2955426867597937
2113530,0.2955431251892609
2113560,0.29554356298231027
2113590,0.2955439999975035
2113620,0.2955444361093626
2113650,0.2955448712181449
2113680,0.29554530522769484
2113710,0.295545738021197
2113740,0.2955461694598956
2113770,0.29554659939872513
2113800,0.29554702769732244
2113830,0.29554745421872514
2113860,0.29554787882325245
2113890,0.2955483013667066
2113920,0.29554872170237095
2113950,0.2955491396838615
2113980,0.29554955516614034
2114010,0.29554996800521094
2114040,0.2955503780576665
2114070,0.295550785180746
2114100,0.2955511892329511
2114130,0.2955515900745669
2114160,0.2955519875679532
2114190,0.2955523815774963
2114220,0.29555277196966423
2114250,0.2955531586132632
2114280,0.2955535413794869
2114310,0.2955539201421449
2114340,0.2955542947777183
2114370,0.29555466516542883
2114400,0.29555503118723986
2114430,0.2955553927280353
2114460,0.29555574967567655
2114490,0.2955561019210776
2114520,0.2955564493582962
2114550,0.2955567918845401
2114580,0.29555712940011203
2114610,0.29555746180857595
2114640,0.29555778901674307
2114670,0.29555811093464457
2114700,0.2955584274756975
2114730,0.2955587385565318
2114760,0.29555904409714256
2114790,0.29555934402082096
2114820,0.29555963825423753
2114850,0.2955599267273515
2114880,0.2955602093734597
2114910,0.2955604861291692
2114940,0.29556075695063816
2114970,0.2955610258334289
2115000,0.295561297493502
2115030,0.29556157316913945
2115060,0.29556185264963813
2115090,0.2955621356474829
2115120,0.29556242176790826
2115150,0.29556271045151455
2115180,0.2955630011468945
2115210,0.295563293277766
2115240,0.2955635861716127
2115270,0.2955638791101205
2115300,0.2955641713641962
2115330,0.29556446218235854
2115360,0.2955647507929875
2115390,0.2955650364166049
2115420,0.29556531827133514
2115450,0.29556559557735956
2115480,0.29556586756332415
2115510,0.2955661334721804
2115540,0.2955663925668485
2115570,0.29556664413515504
2115600,0.2955668874941255
2115630,0.2955671219937183
2115660,0.2955673470207093
2115690,0.29556756200220274
2115720,0.2955677664085856
2115750,0.2955679597559626
2115780,0.29556814160814715
2115810,0.295568311578339
2115840,0.2955684693303662
2115870,0.295568614579586
2115900,0.2955687470933695
2115930,0.2955688666910532
2115960,0.29556897324370823
2115990,0.29556906667347416
2116020,0.2955691469525175
2116050,0.29556921410177467
2116080,0.2955692681892241
2116110,0.2955693093280811
2116140,0.2955693376745845
2116170,0.2955693534255807
2116200,0.29556935681589425
2116230,0.2955693481156413
2116260,0.29556932762713534
2116290,0.29556929568197204
2116320,0.2955692526377128
2116350,0.2955691988747062
2116380,0.29556913479281993
2116410,0.29556906080814493
2116440,0.29556897734969234
2116470,0.2955688848561187
2116500,0.29556878377266577
2116530,0.29556867454803143
2116560,0.29556855763137974
2116590,0.2955684334696204
2116620,0.2955683025047109
2116650,0.2955681651712686
2116680,0.29556802189421344
2116710,0.29556787308679666
2116740,0.29556771914879776
2116770,0.29556756046488714
2116800,0.295567397403336
2116830,0.29556723139610563
2116860,0.2955671020660943
2116890,0.29556703607492124
2116920,0.295566993988581
2116950,0.2955669389024879
2116980,0.2955668487787598
2117010,0.29556671641832005
2117040,0.295566543324481
2117070,0.295566335193555
2117100,0.2955660970234348
2117130,0.29556583282502014
2117160,0.2955655454219079
2117190,0.2955652366024475
2117220,0.29556490746374964
2117250,0.2955645587663525
2117280,0.2955641911704429
2117310,0.2955638053572742
2117340,0.29556340206990767
2117370,0.2955629821128883
2117400,0.29556254633878015
2117430,0.2955620956339703
2117460,0.29556163090665694
2117490,0.29556115307532493
2117520,0.29556066305637424
2117550,0.2955601617511441
2117580,0.29555965003390877
2117610,0.2955591287418445
2117640,0.29555859866834533
2117670,0.2955580605586175
2117700,0.2955575151082831
2117730,0.2955569629603642
2117760,0.2955564047095033
2117790,0.29555584090152376
2117820,0.2955552720369588
2117850,0.29555469857404293
2117880,0.2955541209317163
2117910,0.2955535394924347
2117940,0.2955529546048135
2117970,0.2955523665867222
2118000,0.29555177572844854
2118030,0.2955511822961955
2118060,0.29555058653550187
2118090,0.29554998867424737
2118120,0.2955493889253722
2118150,0.2955487874892507
2118180,0.2955481845558556
2118210,0.2955475803068607
2118240,0.295546974917612
2118270,0.2955463685590075
2118300,0.29554576139911404
2118330,0.29554515360450695
2118360,0.29554454534139357
2118390,0.29554393677673074
2118420,0.295543328079106
2118450,0.2955427194195631
2118480,0.29554211097233773
2118510,0.2955415029153987
2118540,0.2955408954309753
2118570,0.29554028870584126
2118600,0.29553968293159333
2118630,0.2955390783048445
2118660,0.2955384750273012
2118690,0.2955378733057555
2118720,0.29553727335208574
2118750,0.29553667538308975
2118780,0.295536079620339
2118810,0.29553548628998466
2118840,0.2955348956225209
2118870,0.2955343078525018
2118900,0.2955337232184908
2118930,0.2955331419626739
2118960,0.2955325643306644
2118990,0.2955319905705439
2119020,0.29553142093022905
2119050,0.29553085565900755
2119080,0.2955302950086956
2119110,0.29552973923380227
2119140,0.2955291885913692
2119170,0.29552864334075535
2119200,0.2955281037434566
2119230,0.29552757006271
2119260,0.2955270425632932
2119290,0.2955265215112389
2119320,0.29552600717351674
2119350,0.29552549981774084
2119380,0.2955249997119
2119410,0.29552450712405154
2119440,0.29552402232198927
2119470,0.2955235455729856
2119500,0.2955230771433898
2119530,0.2955226172985654
2119560,0.29552216630220995
2119590,0.29552172441634844
2119620,0.295521291900861
2119650,0.2955208690132891
2119680,0.29552045600841176
2119710,0.2955200531380377
2119740,0.29551966065063756
2119770,0.29551927879103845
2119800,0.29551890780017426
2119830,0.2955185479147041
2119860,0.2955181993668176
2119890,0.29551786238382616
2119920,0.29551753718795404
2119950,0.2955172239960549
2119980,0.2955169230192915
2120010,0.29551663446292115
2120040,0.29551635852601854
2120070,0.29551609540123897
2120100,0.29551584527460417
2120130,0.2955156083253422
2120160,0.29551538472565164
2120190,0.29551517464061877
2120220,0.2955149782281269
2120250,0.2955147956387527
2120280,0.29551462701584275
2120310,0.29551447249554125
2120340,0.2955143322069912
2120370,0.2955142062725364
2120400,0.2955140948080956
2120430,0.2955139986048489
2120460,0.29551384505886436
2120490,0.29551357982900833
2120520,0.29551327223278095
2120550,0.29551299376511947
2120580,0.2955127797989647
2120610,0.29551263666506156
2120640,0.29551255565650897
2120670,0.2955125255617746
2120700,0.29551253723420845
2120730,0.2955125850998571
2120760,0.2955126664553323
2120790,0.29551278005070974
2120820,0.2955129249716582
2120850,0.2955131003930029
2120880,0.29551330495835887
2120910,0.29551353717550555
2120940,0.29551379536290984
2120970,0.29551407767876914
2121000,0.29551438227829674
2121030,0.29551470732278734
2121060,0.2955150510132137
2121090,0.2955154116408654
2121120,0.2955157875810088
2121150,0.2955161773446465
2121180,0.29551657955176475
2121210,0.2955169929761881
2121240,0.29551741651934527
2121270,0.2955178492375816
2121300,0.2955182903244172
2121330,0.2955187391191323
2121360,0.2955191950933311
2121390,0.295519657869055
2121420,0.29552012719686677
2121450,0.2955206029427911
2121480,0.2955210851163738
2121510,0.2955215738486697
2121540,0.29552206937343434
2121570,0.295522572028049
2121600,0.29552308226474894
2121630,0.2955236006347583
2121660,0.2955241277793764
2121690,0.2955246644214677
2121720,0.2955252113538532
2121750,0.29552576942709624
2121780,0.2955263395371636
2121810,0.2955269226125732
2121840,0.2955275196010278
2121870,0.29552813145525175
2121900,0.2955287591182723
2121930,0.29552940350841
2121960,0.2955300655043312
2121990,0.2955307459301637
2122020,0.2955314455407793
2122050,0.29553216500694446
2122080,0.2955329049006658
2122110,0.2955336641415996
2122140,0.29553443387547235
2122170,0.29553520955738
2122200,0.29553598978035467
2122230,0.2955367738595036
2122260,0.29553756122601704
2122290,0.29553835142636037
2122320,0.2955391440375408
2122350,0.2955399386011361
2122380,0.2955407346334344
2122410,0.29554153164233976
2122440,0.2955423291303573
2122470,0.29554312659533044
2122500,0.29554392353248193
2122530,0.29554471943562294
2122560,0.2955455137979843
2122590,0.29554630611317995
2122620,0.29554709587495
2122650,0.2955478825726371
2122680,0.29554866567882226
2122710,0.2955494446352536
2122740,0.29555021884874993
2122770,0.29555098770895544
2122800,0.2955517506241959
2122830,0.29555250706064584
2122860,0.2955532565636771
2122890,0.29555399875477456
2122920,0.2955547333099167
2122950,0.29555545993275667
2122980,0.2955561783341386
2123010,0.2955568882227979
2123040,0.2955575893053883
2123070,0.29555828129051964
2123100,0.29555896389257086
2123130,0.2955596368272924
2123160,0.29556029978850473
2123190,0.2955609523806501
2123220,0.29556159415942573
2123250,0.29556222469847737
2123280,0.2955628436120246
2123310,0.29556345062809686
2123340,0.29556404553737997
2123370,0.29556462820956536
2123400,0.29556519852526264
2123430,0.29556575636544513
