time,hvac_reaZonNor_V_flow_y
12735900,0.2899641682607245
12735930,0.29027256468159696
12735960,0.29058092380150474
12735990,0.29088919828326854
12736020,0.2911973421189849
12736050,0.2915053104874093
12736080,0.29181305962165316
12736110,0.2921205466857214
12736140,0.2924277296592325
12736170,0.2927345672292617
12736200,0.29304101868912874
12736230,0.2933470438438917
12736260,0.2936526029219759
12736290,0.29395765649315597
12736320,0.29426216539238825
12736350,0.29456609064928824
12736380,0.29486939342300944
12736410,0.29517203494230215
12736440,0.29547397645052664
12736470,0.2957751791551412
12736500,0.2960756041817967
12736530,0.29637521253245325
12736560,0.2966739650475968
12736590,0.2969718223720578
12736620,0.2972687449244214
12736650,0.29756469286977366
12736680,0.29785962609550937
12736710,0.29815350419013953
12736740,0.298446286424836
12736770,0.29873793173751917
12736800,0.29902839871941206
12736830,0.29931764512037534
12736860,0.29960563153390546
12736890,0.2998923274271328
12736920,0.30017771763618284
12736950,0.30046181048888765
12736980,0.30074464340955537
12737010,0.3010262839124826
12737040,0.3013068255344327
12737070,0.30158638058083675
12737100,0.30186507214382635
12737130,0.3021430272884228
12737160,0.3024203722496069
12737190,0.3026972295591044
12737220,0.3029737165462452
12737250,0.30324994460183424
12737280,0.303526018825162
12737310,0.3038020374497663
12737340,0.30407809200693886
12737370,0.30435426669274046
12737400,0.3046306383644957
12737430,0.304907276434951
12737460,0.30518424286819235
12737490,0.30546159228209907
12737520,0.3057393721201847
12737550,0.30601762287437295
12737580,0.3062963783517743
12737610,0.30657566597510955
12737640,0.30685550710793597
12737670,0.3071359173973655
12737700,0.3074169071280891
12737730,0.3076984815827462
12737760,0.3079806414039785
12737790,0.30826338295448924
12737820,0.30854669867193163
12737850,0.30883057741564285
12737880,0.30911508009352084
12737910,0.3094000572651914
12737940,0.3096855328621823
12737970,0.30997149530779944
12738000,0.31025792373322414
12738030,0.31054479266001905
12738060,0.31083207417949926
12738090,0.3111197390249563
12738120,0.3114077569835092
12738150,0.3116960970815328
12738180,0.31198472772323677
12738210,0.3122736168786254
12738240,0.3125627455856886
12738270,0.3128520916079455
12738300,0.31314161758528614
12738330,0.313431283459311
12738360,0.31372105075716394
12738390,0.3140108824907165
12738420,0.31430074316160106
12738450,0.31459059901182373
12738480,0.3148804181092583
12738510,0.31517017036036515
12738540,0.3154598274477122
12738570,0.31574936261605435
12738600,0.31603875034997925
12738630,0.31632796586700745
12738660,0.31661698410171346
12738690,0.31690577806134185
12738720,0.31719419567610646
12738750,0.31748136599619975
12738780,0.31776806136696445
12738810,0.3180548465251975
12738840,0.3183415766171548
12738870,0.3186281118228526
12738900,0.3189143768170883
12738930,0.3192003416023704
12738960,0.31948596753593095
12738990,0.3197712186614623
12739020,0.3200560627639423
12739050,0.3203404541340528
12739080,0.32062431233716765
12739110,0.3209075253946202
12739140,0.3211900730102734
12739170,0.3214722741651168
12739200,0.321754869343716
12739230,0.3220387018756268
12739260,0.3223242360334942
12739290,0.3226113899585836
12739320,0.32289978325897567
12739350,0.3231890644605318
12739380,0.3234790157961344
12739410,0.3237694620541756
12739440,0.32406017807300946
12739470,0.3243508885072319
12739500,0.32464131286777337
12739530,0.3249311880800175
12739560,0.32522024676789985
12739590,0.32550824436212905
12739620,0.3257949570816416
12739650,0.32608017170460546
12739680,0.32636368585041536
12739710,0.32664531044201295
12739740,0.3269248696739565
12739770,0.3272022012690603
12739800,0.3274771572927643
12739830,0.32774960420910376
12739860,0.32801942252283917
12739890,0.32828650641670765
12739920,0.328550763324901
12739950,0.3288121135322131
12739980,0.32907048977535625
12740010,0.32932583668972615
12740040,0.3295781101188888
12740070,0.3298272764200737
12740100,0.33007331182697747
12740130,0.3303162018383545
12740160,0.3305559405795041
12740190,0.3307925301287746
12740220,0.3310259798488101
12740250,0.3312563057571639
12740280,0.3314835299340901
12740310,0.3317077821208497
12740340,0.33192958449281423
12740370,0.332150030445653
12740400,0.3323704574159683
12740430,0.3325917919042551
12740460,0.33281421360794955
12740490,0.3330374191964145
12740520,0.33326109944363425
12740550,0.33348514864755885
12740580,0.3337095593796411
12740610,0.33393426929348496
12740640,0.3341591376304783
12740670,0.334384007612087
12740700,0.33460874804640955
12740730,0.33483324687269966
12740760,0.33505739316798333
12740790,0.33528107428040915
12740820,0.335504182800909
12740850,0.3357266205341829
12740880,0.33594829748569655
12740910,0.3361691305265012
12740940,0.3363891331732983
12740970,0.3366087854502591
12741000,0.33682941704538466
12741030,0.33705293304142714
12741060,0.33728086208565516
12741090,0.33751364191575073
12741120,0.33775080765795495
12741150,0.33799171631856795
12741180,0.3382360047164136
12741210,0.33848352019637407
12741240,0.33873406710125264
12741270,0.33898731582941793
12741300,0.3392428831366382
12741330,0.33950041767618544
12741360,0.3397596105920553
12741390,0.3400201677080427
12741420,0.3402818000316147
12741450,0.34054441915516337
12741480,0.3408085180228234
12741510,0.3410752301554863
12741540,0.3413457443823934
12741570,0.3416205727324925
12741600,0.3418994082538889
12741630,0.34218160411159565
12741660,0.3424666678881132
12741690,0.342754346140123
12741720,0.3430444322998594
12741750,0.34333662975131035
12741780,0.34363058053674067
12741810,0.343925947691767
12741840,0.34422244436555316
12741870,0.3445198136989322
12741900,0.3448178406834469
12741930,0.34511656089691123
12741960,0.3454166840092871
12741990,0.3457197866559227
12742020,0.3460277873024615
12742050,0.34634199344790556
12742080,0.34666259833940233
12742110,0.34698902169726004
12742140,0.3473205922846638
12742170,0.34765689851186793
12742200,0.3479976884645345
12742230,0.34834265761385713
12742260,0.3486913920809001
12742290,0.34904344563212764
12742320,0.34939841938440597
12742350,0.34975592033922825
12742380,0.3501155489357569
12742410,0.35047690129832265
12742440,0.35083958203584775
12742470,0.351203211881508
12742500,0.3515674275605935
12742530,0.35193188043143836
12742560,0.35229623656433073
12742590,0.35266017767747515
12742620,0.35302340196787974
12742650,0.3533856243711236
12742680,0.3537465764667949
12742710,0.35410600625066135
12742740,0.3544636777886934
12742770,0.3548193708001563
12742800,0.3551728802927908
12742830,0.355524016297532
12742860,0.3558726035899868
12742890,0.35621848123198113
12742920,0.356561500160415
12742950,0.3569015154876964
12742980,0.35723839226653276
12743010,0.3575720092484192
12743040,0.35790225858550134
12743070,0.35822904399634115
12743100,0.3585522790166598
12743130,0.35887188587733215
12743160,0.35918779484998237
12743190,0.35949994350402936
12743220,0.3598082760250003
12743250,0.36011274252924297
12743280,0.360413298316367
12743310,0.36070990319871166
12743340,0.36100252111848363
12743370,0.36129112011722747
12743400,0.3615756724900669
12743430,0.3618561548440235
12743460,0.3621325421160227
12743490,0.3624047790666661
12743520,0.3626728442516458
12743550,0.3629367421651509
12743580,0.3631964774352606
12743610,0.36345205253781027
12743640,0.36370346991396085
12743670,0.3639507317027559
12743700,0.3641938403681296
12743730,0.3644327993449528
12743760,0.3646676127807208
12743790,0.3648982851262581
12743820,0.3651248208204815
12743850,0.3653472241380968
12743880,0.3655654993625252
12743910,0.36577965101308807
12743940,0.36598968381559216
12743970,0.366195602523581
12744000,0.3663974118496922
12744030,0.3664757984982687
12744060,0.3662543678967815
12744090,0.36587687808548086
12744120,0.3654347318245009
12744150,0.36496342579262664
12744180,0.36447680812947997
12744210,0.36398164108243414
12744240,0.3634826283684575
12744270,0.3629839031211896
12744300,0.3624892677185669
12744330,0.3620021100122443
12744360,0.36152541721299464
12744390,0.36106174271383307
12744420,0.3606131224006654
12744450,0.36018135196945866
12744480,0.35976766804557336
12744510,0.3593732025768475
12744540,0.3589891902261352
12744570,0.35862168354152685
12744600,0.3582849684343244
12744630,0.35797544853439206
12744660,0.35768965741919856
12744690,0.35742607573638563
12744720,0.35718416259724833
12744750,0.35696336984611243
12744780,0.35676275466955126
12744810,0.356581058351216
12744840,0.3564168716179037
12744870,0.35626864123472485
12744900,0.3561347875691782
12744930,0.3560137124197509
12744960,0.3559038083419526
12744990,0.35580351622820616
12745020,0.3557113102722478
12745050,0.35562565482538694
12745080,0.3555451702083224
12745110,0.35546848533369235
12745140,0.3553945267598746
12745170,0.35532170993854884
12745200,0.35524893429837867
12745230,0.3551751551204735
12745260,0.3550993267597746
12745290,0.35502045647903374
12745320,0.35493766846209124
12745350,0.35485020665266803
12745380,0.3547574363306326
12745410,0.354658799867153
12745440,0.35455383944550495
12745470,0.35444212497743727
12745500,0.35432336903864786
12745530,0.3541968484240462
12745560,0.35406235606991715
12745590,0.3539206643599102
12745620,0.3537716118613422
12745650,0.3536150932905136
12745680,0.3534511265798087
12745710,0.3532799771863166
12745740,0.3531018159833126
12745770,0.35291600448575516
12745800,0.35272270961565033
12745830,0.35252275654750265
12745860,0.3523171147381613
12745890,0.3521056441162732
12745920,0.3518884562530563
12745950,0.3516657800071166
12745980,0.3514466317650643
12746010,0.3512480413956122
12746040,0.351049847753313
12746070,0.3508482388449136
12746100,0.3506420215280873
12746130,0.35043108510747595
12746160,0.3502155655624786
12746190,0.34999552531937145
12746220,0.3497708995709359
12746250,0.3495415139190915
12746280,0.34930715530256873
12746310,0.34906763831584264
12746340,0.3488228549326256
12746370,0.34857281312832755
12746400,0.34831772503150765
12746430,0.3480579576096864
12746460,0.3477940455080332
12746490,0.3475265750935555
12746520,0.3472561456376978
12746550,0.3469833540613764
12746580,0.3467087979293781
12746610,0.34643307703014303
12746640,0.34615678868122995
12746670,0.34588052254474927
12746700,0.34560485616928566
12746730,0.34533035340471385
12746760,0.3450575644304899
12746790,0.3447870251474127
12746820,0.34451925619200163
12746850,0.3442547623640341
12746880,0.34671177368858064
12746910,0.3456702047238324
12746940,0.3450570708795834
12746970,0.3446777679311295
12747000,0.3445850399678058
12747030,0.34485174072007213
12747060,0.34541527692164364
12747090,0.34614146954589325
12747120,0.34691259200240526
12747150,0.3476588852638999
12747180,0.3483495836192554
12747210,0.3489735185151545
12747240,0.3495279076703124
12747270,0.35001143460895323
12747300,0.35042390369556303
12747330,0.3507658690495738
12747360,0.3510384492097377
12747390,0.351243600950099
12747420,0.35138400370753853
12747450,0.351462829511705
12747480,0.3514838116623066
12747510,0.35145096302589274
12747540,0.35136845919842824
12747570,0.35124075063396476
12747600,0.35107229528759043
12747630,0.3510900224455065
12747660,0.35161935588526677
12747690,0.35240236300533917
12747720,0.3532779816414259
12747750,0.3541854518524588
12747780,0.35510303881436817
12747810,0.35602178738357987
12747840,0.35693768769936723
12747870,0.3578471700852957
12747900,0.3587465106151243
12747930,0.35963261979308286
12747960,0.36050255610477894
12747990,0.3613538013797143
12748020,0.3621842945157594
12748050,0.36299231345143745
12748080,0.36377647793133483
12748110,0.3645357127158975
12748140,0.3652691941389479
12748170,0.36597632437814154
12748200,0.36665672867671534
12748230,0.36731023178689
12748260,0.3679368331670527
12748290,0.36853669038290143
12748320,0.36911009591128174
12748350,0.3696574534687055
12748380,0.37017926140967594
12748410,0.37067610681703167
12748440,0.3711486646483445
12748470,0.371597692703568
12748500,0.3720240211179498
12748530,0.37242854101251843
12748560,0.37281219549610595
12748590,0.3731759727928937
12748620,0.37352089452114723
12748650,0.3738479845852096
12748680,0.37415821400676735
12748710,0.37445244603616545
12748740,0.37473141985318564
12748770,0.37499578671762385
12748800,0.37524616587167275
12748830,0.37548323678169354
12748860,0.37570793084419063
12748890,0.37592072663494963
12748920,0.37612198869514
12748950,0.37631417981631243
12748980,0.37649801396564264
12749010,0.3766746868490375
12749040,0.3768452737580502
12749070,0.3770108964157032
12749100,0.3771724489689112
12749130,0.3773309298923901
12749160,0.3774873156244111
12749190,0.37764246080738884
12749220,0.3777971665227307
12749250,0.3779521656753975
12749280,0.37810810703663367
12749310,0.37826555070579543
12749340,0.378424964604492
12749370,0.3785867221001206
12749400,0.37650639601450725
12749430,0.3774156674364481
12749460,0.3779112757588979
12749490,0.378129079655647
12749520,0.3779574370004878
12749550,0.37739000008203827
12749580,0.37656380264314954
12749610,0.37563378491775656
12749640,0.3747012274305252
12749670,0.3738118535069572
12749700,0.37298642088548145
12749730,0.37225256779299054
12749760,0.37162612094030856
12749790,0.3710803923520522
12749820,0.3706110328883872
12749850,0.37021701574118254
12749880,0.369898021629587
12749910,0.3696533967237316
12749940,0.3694819066917612
12749970,0.36938169390055753
12750000,0.36935034462827876
12750030,0.3693850214971789
12750060,0.3694825124745926
12750090,0.36963937553269405
12750120,0.3698519631719259
12750150,0.3701165040205012
12750180,0.37042919500712
12750210,0.37080521833227065
12750240,0.3712339998163526
12750270,0.37170696762287575
12750300,0.3722181487875886
12750330,0.37276122167234
12750360,0.37333022009774414
12750390,0.37392048385251936
12750420,0.3745280153887363
12750450,0.37514906223660044
12750480,0.3757803037708792
12750510,0.37641853629201594
12750540,0.37706037500049
12750570,0.3777032034902234
12750600,0.3783449102181609
12750630,0.3789833462881267
12750660,0.37961622917510895
12750690,0.3802415898443451
12750720,0.3808576851043393
12750750,0.38146296825608533
12750780,0.3820560703127885
12750810,0.3826357846004747
12750840,0.38320105897608736
12750870,0.3837509863967668
12750900,0.38428479895871126
12750930,0.3848018698230139
12750960,0.385301677955975
12750990,0.3857838458930718
12751020,0.38624808417410095
12751050,0.3866941940672978
12751080,0.3871220755007033
12751110,0.3875317160919144
12751140,0.38792318102973233
12751170,0.3882966053265449
12751200,0.3886521867120869
12751230,0.38899013526549864
12751260,0.38931053169388347
12751290,0.3896132820703277
12751320,0.38989815721501525
12751350,0.3901653501284632
12751380,0.39041542900988885
12751410,0.3906490494898534
12751440,0.3908669097084242
12751470,0.3910697323934255
12751500,0.3912582539241153
12751530,0.39143322045754014
12751560,0.3915953796307899
12751590,0.3917454740365483
12751620,0.39188423688863844
12751650,0.39201238850256653
12751680,0.3921306327587476
12751710,0.3922396542331594
12751740,0.3923401160873495
12751770,0.3924326582396135
12751800,0.39251789582148955
12751830,0.3925964180649384
12751860,0.3926687875132392
12751890,0.39273553946233924
12751920,0.39279718165060384
12751950,0.3928541941826402
12751980,0.3929070296371164
12752010,0.39295611333481784
12752040,0.3930018437264395
12752070,0.3930445930553111
12752100,0.39308470778906135
12752130,0.393123108641271
12752160,0.3931812703249572
12752190,0.39325062234024016
12752220,0.39332545704277494
12752250,0.3934037820822354
12752280,0.39348435545822896
12752310,0.39356630337152615
12752340,0.3936490067021973
12752370,0.39373196945482425
12752400,0.3938147738937842
12752430,0.3938970628388259
12752460,0.39397853748306255
12752490,0.3940589586308276
12752520,0.3941381370449585
12752550,0.39421592259809596
